run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
294,107000,0.154330424864,0.0,0.0323014405044,0.79273093817,0.0111909411005,1.98034703601e-05,0.00942645189143,0.0,0.0,0.0,261026
294,108000,0.154737261381,0.0,0.0323613610098,0.792340248523,0.0111017147028,1.96212702418e-05,0.00943979311333,0.0,0.0,0.0,262692
294,109000,0.15515743018,0.0,0.0324503504389,0.791867484519,0.0110274032526,2.13860077184e-05,0.00947594560177,0.0,0.0,0.0,264876
294,110000,0.155516252151,0.0,0.0325370540557,0.791483876934,0.0109452276226,2.11930124711e-05,0.00949639622456,0.0,0.0,0.0,262441
294,111000,0.155945154842,0.0,0.0326180142784,0.791035058208,0.0108663068113,2.10032287691e-05,0.00951446263239,0.0,0.0,0.0,264090
294,112000,0.156426938565,0.0,0.0327043025403,0.790516092894,0.0107828443395,2.08163018137e-05,0.00954900535925,0.0,0.0,0.0,265953
294,113000,0.156981357163,0.0,0.0327876847355,0.789937482063,0.0107028906808,2.06329823851e-05,0.00956995237533,0.0,0.0,0.0,267282
294,114000,0.15738518148,0.0,0.0328693055574,0.789499225587,0.0106316715226,2.04526734433e-05,0.00959416317887,0.0,0.0,0.0,269626
294,115000,0.157821007657,0.0,0.0329458864644,0.789040525247,0.0105524896503,2.21187555988e-05,0.00961797222622,0.0,0.0,0.0,268905
294,116000,0.158202321931,0.0,0.0330344269275,0.788606713607,0.0104894402038,2.19291432832e-05,0.00964516818739,0.0,0.0,0.0,270511
294,117000,0.158555499589,0.0,0.0331283497067,0.788204321688,0.0104164779295,2.1742517856e-05,0.00967360856945,0.0,0.0,0.0,273006
294,118000,0.158988501617,0.0,0.0332105641394,0.787734459217,0.0103413582465,2.15594681998e-05,0.00970355731225,0.0,0.0,0.0,274274
294,119000,0.159361832904,0.0,0.0332908720014,0.787297232293,0.010297615336,2.13791321854e-05,0.00973106833305,0.0,0.0,0.0,276763
294,120000,0.159648468765,0.0,0.0333703781576,0.786975181146,0.0102282585458,2.12021251597e-05,0.00975651126098,0.0,0.0,0.0,278898
294,121000,0.16002999993,0.0,0.0334327489889,0.786578185565,0.0101582706582,2.10279882524e-05,0.0097797668697,0.0,0.0,0.0,280329
294,122000,0.160288586545,0.0,0.0334679746105,0.78632707402,0.0100980957877,2.08566522292e-05,0.00979741238468,0.0,0.0,0.0,282463
294,123000,0.160606353158,0.0,0.0335328536112,0.785980022687,0.0100369273417,2.24115519483e-05,0.00982143164994,0.0,0.0,0.0,284189
294,124000,0.16098228333,0.0,0.0336120801696,0.785563308024,0.00997332238867,2.22313427731e-05,0.00984677474519,0.0,0.0,0.0,286030
294,125000,0.161197508894,0.0,0.033659791978,0.785310887817,0.00995322814048,2.20541956411e-05,0.00985652897497,0.0,0.0,0.0,279384
294,126000,0.161512866128,0.0,0.033721726749,0.784969292628,0.00989637419066,2.18797388569e-05,0.00987786056547,0.0,0.0,0.0,281137
294,127000,0.161833292422,0.0,0.0337960481384,0.784611351291,0.00983874280504,2.17080204456e-05,0.0098988573232,0.0,0.0,0.0,283086
294,128000,0.162226868758,0.0,0.0338676112904,0.784194010166,0.0097737409619,2.31958592078e-05,0.00991457296423,0.0,0.0,0.0,283672
